Site Name ,CRL11848
Site Number ,118
Logger ,Integrating Light Sensor
Logger Serial Number ,11848


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

223,22/08/2022 , 14:21:30,445,445
224,22/08/2022 , 14:22:00,452,452
225,22/08/2022 , 14:22:30,460,460
226,22/08/2022 , 14:23:00,472,472
227,22/08/2022 , 14:23:30,488,488
228,22/08/2022 , 14:24:00,515,515
229,22/08/2022 , 14:24:30,542,542
230,22/08/2022 , 14:25:00,390,390
231,22/08/2022 , 14:25:30,271,271
232,22/08/2022 , 14:26:00,345,345
233,22/08/2022 , 14:26:30,589,589
234,22/08/2022 , 14:27:00,420,420
235,22/08/2022 , 14:27:30,903,903
236,22/08/2022 , 14:28:00,1187,1187
237,22/08/2022 , 14:28:30,1098,1098
238,22/08/2022 , 14:29:00,1100,1100
239,22/08/2022 , 14:29:30,1114,1114
240,22/08/2022 , 14:30:00,1460,1460
241,22/08/2022 , 14:30:30,1320,1320
242,22/08/2022 , 14:31:00,1024,1024
243,22/08/2022 , 14:31:30,1158,1158
244,22/08/2022 , 14:32:00,2008,2008
245,22/08/2022 , 14:32:30,1611,1611
246,22/08/2022 , 14:33:00,1961,1961
247,22/08/2022 , 14:33:30,1835,1835
248,22/08/2022 , 14:34:00,1656,1656
249,22/08/2022 , 14:34:30,1222,1222
250,22/08/2022 , 14:35:00,1013,1013
251,22/08/2022 , 14:35:30,771,771
252,22/08/2022 , 14:36:00,672,672
253,22/08/2022 , 14:36:30,660,660
254,22/08/2022 , 14:37:00,626,626
255,22/08/2022 , 14:37:30,641,641
256,22/08/2022 , 14:38:00,722,722
257,22/08/2022 , 14:38:30,701,701
258,22/08/2022 , 14:39:00,578,578
259,22/08/2022 , 14:39:30,487,487
260,22/08/2022 , 14:40:00,405,405
261,22/08/2022 , 14:40:30,362,362
262,22/08/2022 , 14:41:00,342,342
263,22/08/2022 , 14:41:30,329,329
264,22/08/2022 , 14:42:00,318,318
265,22/08/2022 , 14:42:30,310,310
266,22/08/2022 , 14:43:00,305,305
267,22/08/2022 , 14:43:30,303,303
268,22/08/2022 , 14:44:00,311,311
269,22/08/2022 , 14:44:30,324,324
270,22/08/2022 , 14:45:00,338,338
271,22/08/2022 , 14:45:30,353,353
272,22/08/2022 , 14:46:00,373,373
273,22/08/2022 , 14:46:30,398,398
274,22/08/2022 , 14:47:00,402,402
275,22/08/2022 , 14:47:30,391,391
276,22/08/2022 , 14:48:00,376,376
277,22/08/2022 , 14:48:30,363,363
278,22/08/2022 , 14:49:00,350,350
279,22/08/2022 , 14:49:30,336,336
280,22/08/2022 , 14:50:00,325,325
281,22/08/2022 , 14:50:30,314,314
282,22/08/2022 , 14:51:00,304,304
283,22/08/2022 , 14:51:30,296,296
284,22/08/2022 , 14:52:00,285,285
285,22/08/2022 , 14:52:30,275,275
286,22/08/2022 , 14:53:00,264,264
287,22/08/2022 , 14:53:30,256,256
288,22/08/2022 , 14:54:00,248,248
289,22/08/2022 , 14:54:30,244,244
290,22/08/2022 , 14:55:00,244,244
291,22/08/2022 , 14:55:30,245,245
292,22/08/2022 , 14:56:00,248,248
293,22/08/2022 , 14:56:30,250,250
294,22/08/2022 , 14:57:00,252,252
295,22/08/2022 , 14:57:30,255,255
296,22/08/2022 , 14:58:00,257,257
297,22/08/2022 , 14:58:30,257,257
298,22/08/2022 , 14:59:00,183,183
299,22/08/2022 , 14:59:30,22,22
300,22/08/2022 , 15:00:00,1,1
301,22/08/2022 , 15:00:30,1,1
302,22/08/2022 , 15:01:00,0,0
303,22/08/2022 , 15:01:30,1,1
304,22/08/2022 , 15:02:00,0,0
305,22/08/2022 , 15:02:30,0,0
306,22/08/2022 , 15:03:00,0,0
307,22/08/2022 , 15:03:30,0,0
308,22/08/2022 , 15:04:00,1,1
309,22/08/2022 , 15:04:30,0,0
310,22/08/2022 , 15:05:00,0,0
311,22/08/2022 , 15:05:30,0,0
312,22/08/2022 , 15:06:00,1,1
313,22/08/2022 , 15:06:30,0,0
314,22/08/2022 , 15:07:00,0,0
315,22/08/2022 , 15:07:30,0,0
316,22/08/2022 , 15:08:00,0,0
317,22/08/2022 , 15:08:30,1,1
318,22/08/2022 , 15:09:00,0,0
319,22/08/2022 , 15:09:30,0,0
320,22/08/2022 , 15:10:00,0,0
321,22/08/2022 , 15:10:30,0,0
322,22/08/2022 , 15:11:00,1,1
323,22/08/2022 , 15:11:30,0,0
